City,Date,Day of Week,JoinID,MLBGame,MLB_Attendance,NBAGame,NBA_Attendance,NFLGame,NFL_Attendance,State
Miami,2017-04-11,Tuesday,2017-04-11MiamiFL,1,36519,0,0,0,0,FL
Miami,2017-04-12,Wednesday,2017-04-12MiamiFL,1,16808,0,0,0,0,FL
Atlanta,2017-04-14,Friday,2017-04-14AtlantaGA,1,41149,0,0,0,0,GA
Atlanta,2017-04-15,Saturday,2017-04-15AtlantaGA,1,41149,0,0,0,0,GA
Atlanta,2017-04-16,Sunday,2017-04-16AtlantaGA,1,37147,0,0,0,0,GA
Atlanta,2017-04-17,Monday,2017-04-17AtlantaGA,1,24516,0,0,0,0,GA
Atlanta,2017-04-18,Tuesday,2017-04-18AtlantaGA,1,21834,0,0,0,0,GA
Atlanta,2017-04-19,Wednesday,2017-04-19AtlantaGA,1,22101,0,0,0,0,GA
Atlanta,2017-04-20,Thursday,2017-04-20AtlantaGA,1,27498,0,0,0,0,GA
Atlanta,2017-05-01,Monday,2017-05-01AtlantaGA,1,21668,0,0,0,0,GA
Atlanta,2017-05-02,Tuesday,2017-05-02AtlantaGA,1,21359,0,0,0,0,GA
Atlanta,2017-05-03,Wednesday,2017-05-03AtlantaGA,1,22656,0,0,0,0,GA
Atlanta,2017-05-05,Friday,2017-05-05AtlantaGA,1,34465,0,0,0,0,GA
Atlanta,2017-05-06,Saturday,2017-05-06AtlantaGA,1,40706,0,0,0,0,GA
Atlanta,2017-05-07,Sunday,2017-05-07AtlantaGA,1,40200,0,0,0,0,GA
Houston,2017-05-09,Tuesday,2017-05-09HoustonTX,1,28724,0,0,0,0,TX
Houston,2017-05-10,Wednesday,2017-05-10HoustonTX,1,23676,0,0,0,0,TX
Miami,2017-05-12,Friday,2017-05-12MiamiFL,1,20052,0,0,0,0,FL
Miami,2017-05-13,Saturday,2017-05-13MiamiFL,1,26692,0,0,0,0,FL
Miami,2017-05-14,Sunday,2017-05-14MiamiFL,1,17277,0,0,0,0,FL
Atlanta,2017-05-17,Wednesday,2017-05-17AtlantaGA,1,28293,0,0,0,0,GA
Atlanta,2017-05-18,Thursday,2017-05-18AtlantaGA,1,25419,0,0,0,0,GA
Atlanta,2017-05-19,Friday,2017-05-19AtlantaGA,1,35369,0,0,0,0,GA
Atlanta,2017-05-20,Saturday,2017-05-20AtlantaGA,1,37347,0,0,0,0,GA
Atlanta,2017-05-21,Sunday,2017-05-21AtlantaGA,1,32895,0,0,0,0,GA
Atlanta,2017-05-22,Monday,2017-05-22AtlantaGA,1,21896,0,0,0,0,GA
Atlanta,2017-05-23,Tuesday,2017-05-23AtlantaGA,1,25040,0,0,0,0,GA
Atlanta,2017-05-24,Wednesday,2017-05-24AtlantaGA,1,25981,0,0,0,0,GA
Atlanta,2017-05-25,Thursday,2017-05-25AtlantaGA,1,33713,0,0,0,0,GA
Atlanta,2017-06-05,Monday,2017-06-05AtlantaGA,1,20942,0,0,0,0,GA
Atlanta,2017-06-06,Tuesday,2017-06-06AtlantaGA,1,23489,0,0,0,0,GA
Atlanta,2017-06-07,Wednesday,2017-06-07AtlantaGA,1,24185,0,0,0,0,GA
Atlanta,2017-06-08,Thursday,2017-06-08AtlantaGA,1,25095,0,0,0,0,GA
Atlanta,2017-06-09,Friday,2017-06-09AtlantaGA,1,36791,0,0,0,0,GA
Atlanta,2017-06-10,Saturday,2017-06-10AtlantaGA,1,27684,0,0,0,0,GA
Atlanta,2017-06-10,Saturday,2017-06-10AtlantaGA,1,40174,0,0,0,0,GA
Atlanta,2017-06-11,Sunday,2017-06-11AtlantaGA,1,30638,0,0,0,0,GA
Atlanta,2017-06-16,Friday,2017-06-16AtlantaGA,1,38123,0,0,0,0,GA
Atlanta,2017-06-17,Saturday,2017-06-17AtlantaGA,1,38661,0,0,0,0,GA
Atlanta,2017-06-18,Sunday,2017-06-18AtlantaGA,1,36912,0,0,0,0,GA
Atlanta,2017-06-19,Monday,2017-06-19AtlantaGA,1,24723,0,0,0,0,GA
Atlanta,2017-06-20,Tuesday,2017-06-20AtlantaGA,1,23823,0,0,0,0,GA
Atlanta,2017-06-21,Wednesday,2017-06-21AtlantaGA,1,25771,0,0,0,0,GA
Atlanta,2017-06-22,Thursday,2017-06-22AtlantaGA,1,25521,0,0,0,0,GA
Atlanta,2017-06-23,Friday,2017-06-23AtlantaGA,1,30521,0,0,0,0,GA
Atlanta,2017-06-24,Saturday,2017-06-24AtlantaGA,1,38463,0,0,0,0,GA
Atlanta,2017-06-25,Sunday,2017-06-25AtlantaGA,1,31634,0,0,0,0,GA
Atlanta,2017-07-04,Tuesday,2017-07-04AtlantaGA,1,41456,0,0,0,0,GA
Atlanta,2017-07-05,Wednesday,2017-07-05AtlantaGA,1,37278,0,0,0,0,GA
Atlanta,2017-07-14,Friday,2017-07-14AtlantaGA,1,38852,0,0,0,0,GA
Atlanta,2017-07-15,Saturday,2017-07-15AtlantaGA,1,41627,0,0,0,0,GA
Atlanta,2017-07-16,Sunday,2017-07-16AtlantaGA,1,36637,0,0,0,0,GA
Atlanta,2017-07-17,Monday,2017-07-17AtlantaGA,1,41256,0,0,0,0,GA
Atlanta,2017-07-18,Tuesday,2017-07-18AtlantaGA,1,41541,0,0,0,0,GA
Atlanta,2017-07-19,Wednesday,2017-07-19AtlantaGA,1,40054,0,0,0,0,GA
Atlanta,2017-08-01,Tuesday,2017-08-01AtlantaGA,1,32174,0,0,0,0,GA
Atlanta,2017-08-02,Wednesday,2017-08-02AtlantaGA,1,28107,0,0,0,0,GA
Atlanta,2017-08-03,Thursday,2017-08-03AtlantaGA,1,29680,0,0,0,0,GA
Atlanta,2017-08-04,Friday,2017-08-04AtlantaGA,1,35914,0,0,0,0,GA
Atlanta,2017-08-05,Saturday,2017-08-05AtlantaGA,1,40731,0,0,0,0,GA
Atlanta,2017-08-06,Sunday,2017-08-06AtlantaGA,1,29651,0,0,0,0,GA
Atlanta,2017-08-08,Tuesday,2017-08-08AtlantaGA,1,25783,0,0,0,0,GA
Atlanta,2017-08-09,Wednesday,2017-08-09AtlantaGA,1,22776,0,0,0,0,GA
Atlanta,2017-08-18,Friday,2017-08-18AtlantaGA,1,31174,0,0,0,0,GA
Atlanta,2017-08-19,Saturday,2017-08-19AtlantaGA,1,39317,0,0,0,0,GA
Atlanta,2017-08-20,Sunday,2017-08-20AtlantaGA,1,25758,0,0,0,0,GA
Atlanta,2017-08-21,Monday,2017-08-21AtlantaGA,1,21284,0,0,0,0,GA
Atlanta,2017-08-22,Tuesday,2017-08-22AtlantaGA,1,22947,0,0,0,0,GA
Atlanta,2017-08-23,Wednesday,2017-08-23AtlantaGA,1,23890,0,0,0,0,GA
Atlanta,2017-08-25,Friday,2017-08-25AtlantaGA,1,33577,0,0,0,0,GA
Atlanta,2017-08-26,Saturday,2017-08-26AtlantaGA,1,32448,0,0,0,0,GA
Atlanta,2017-08-27,Sunday,2017-08-27AtlantaGA,1,28154,0,0,0,0,GA
Atlanta,2017-09-04,Monday,2017-09-04AtlantaGA,1,23474,0,0,0,0,GA
Atlanta,2017-09-06,Wednesday,2017-09-06AtlantaGA,1,19971,0,0,0,0,GA
Atlanta,2017-09-06,Wednesday,2017-09-06AtlantaGA,1,20364,0,0,0,0,GA
Atlanta,2017-09-07,Thursday,2017-09-07AtlantaGA,1,23561,0,0,0,0,GA
Atlanta,2017-09-08,Friday,2017-09-08AtlantaGA,1,30056,0,0,0,0,GA
Atlanta,2017-09-09,Saturday,2017-09-09AtlantaGA,1,34043,0,0,0,0,GA
Atlanta,2017-09-10,Sunday,2017-09-10AtlantaGA,1,34974,0,0,0,0,GA
Atlanta,2017-09-15,Friday,2017-09-15AtlantaGA,1,29402,0,0,0,0,GA
Atlanta,2017-09-16,Saturday,2017-09-16AtlantaGA,1,37846,0,0,0,0,GA
Atlanta,2017-09-17,Sunday,2017-09-17AtlantaGA,1,32785,0,0,0,0,GA
Atlanta,2017-09-19,Tuesday,2017-09-19AtlantaGA,1,26709,0,0,0,0,GA
Atlanta,2017-09-20,Wednesday,2017-09-20AtlantaGA,1,25054,0,0,0,0,GA
Atlanta,2017-09-21,Thursday,2017-09-21AtlantaGA,1,32702,0,0,0,0,GA
Atlanta,2017-09-22,Friday,2017-09-22AtlantaGA,1,33702,0,0,0,0,GA
Atlanta,2017-09-23,Saturday,2017-09-23AtlantaGA,1,39809,0,0,0,0,GA
Atlanta,2017-09-24,Sunday,2017-09-24AtlantaGA,1,33183,0,0,0,0,GA
Miami,2017-09-28,Thursday,2017-09-28MiamiFL,1,17305,0,0,0,0,FL
Miami,2017-09-29,Friday,2017-09-29MiamiFL,1,19527,0,0,0,0,FL
Miami,2017-09-30,Saturday,2017-09-30MiamiFL,1,25264,0,0,0,0,FL
Miami,2017-10-01,Sunday,2017-10-01MiamiFL,1,25222,0,0,0,0,FL
Atlanta,2018-03-29,Thursday,2018-03-29AtlantaGA,1,40208,0,0,0,0,GA
Atlanta,2018-03-30,Friday,2018-03-30AtlantaGA,1,35123,0,0,0,0,GA
Atlanta,2018-03-31,Saturday,2018-03-31AtlantaGA,1,37777,0,0,0,0,GA
Atlanta,2018-04-02,Monday,2018-04-02AtlantaGA,1,25054,0,0,0,0,GA
Atlanta,2018-04-03,Tuesday,2018-04-03AtlantaGA,1,26782,0,0,0,0,GA
Atlanta,2018-04-04,Wednesday,2018-04-04AtlantaGA,1,29834,0,0,0,0,GA
Atlanta,2018-04-16,Monday,2018-04-16AtlantaGA,1,17812,0,0,0,0,GA
Atlanta,2018-04-17,Tuesday,2018-04-17AtlantaGA,1,17913,0,0,0,0,GA
Atlanta,2018-04-18,Wednesday,2018-04-18AtlantaGA,1,22135,0,0,0,0,GA
Atlanta,2018-04-19,Thursday,2018-04-19AtlantaGA,1,23610,0,0,0,0,GA
Atlanta,2018-04-20,Friday,2018-04-20AtlantaGA,1,39016,0,0,0,0,GA
Atlanta,2018-04-21,Saturday,2018-04-21AtlantaGA,1,41396,0,0,0,0,GA
Atlanta,2018-05-04,Friday,2018-05-04AtlantaGA,1,41807,0,0,0,0,GA
Atlanta,2018-05-05,Saturday,2018-05-05AtlantaGA,1,38264,0,0,0,0,GA
Atlanta,2018-05-06,Sunday,2018-05-06AtlantaGA,1,37896,0,0,0,0,GA
Miami,2018-05-10,Thursday,2018-05-10MiamiFL,1,8277,0,0,0,0,FL
Miami,2018-05-11,Friday,2018-05-11MiamiFL,1,9149,0,0,0,0,FL
Miami,2018-05-12,Saturday,2018-05-12MiamiFL,1,12383,0,0,0,0,FL
Miami,2018-05-13,Sunday,2018-05-13MiamiFL,1,7435,0,0,0,0,FL
Atlanta,2018-05-15,Tuesday,2018-05-15AtlantaGA,1,34452,0,0,0,0,GA
Atlanta,2018-05-16,Wednesday,2018-05-16AtlantaGA,1,28264,0,0,0,0,GA
Atlanta,2018-05-18,Friday,2018-05-18AtlantaGA,1,27705,0,0,0,0,GA
Atlanta,2018-05-19,Saturday,2018-05-19AtlantaGA,1,37715,0,0,0,0,GA
Atlanta,2018-05-20,Sunday,2018-05-20AtlantaGA,1,28352,0,0,0,0,GA
Atlanta,2018-05-28,Monday,2018-05-28AtlantaGA,1,32377,0,0,0,0,GA
Atlanta,2018-05-28,Monday,2018-05-28AtlantaGA,1,31779,0,0,0,0,GA
Atlanta,2018-05-29,Tuesday,2018-05-29AtlantaGA,1,19443,0,0,0,0,GA
Atlanta,2018-05-30,Wednesday,2018-05-30AtlantaGA,1,21449,0,0,0,0,GA
Atlanta,2018-05-31,Thursday,2018-05-31AtlantaGA,1,22380,0,0,0,0,GA
Atlanta,2018-06-01,Friday,2018-06-01AtlantaGA,1,33845,0,0,0,0,GA
Atlanta,2018-06-02,Saturday,2018-06-02AtlantaGA,1,39578,0,0,0,0,GA
Atlanta,2018-06-03,Sunday,2018-06-03AtlantaGA,1,33132,0,0,0,0,GA
Atlanta,2018-06-12,Tuesday,2018-06-12AtlantaGA,1,29892,0,0,0,0,GA
Atlanta,2018-06-13,Wednesday,2018-06-13AtlantaGA,1,32015,0,0,0,0,GA
Atlanta,2018-06-14,Thursday,2018-06-14AtlantaGA,1,25250,0,0,0,0,GA
Atlanta,2018-06-15,Friday,2018-06-15AtlantaGA,1,41497,0,0,0,0,GA
Atlanta,2018-06-16,Saturday,2018-06-16AtlantaGA,1,41916,0,0,0,0,GA
Atlanta,2018-06-17,Sunday,2018-06-17AtlantaGA,1,40251,0,0,0,0,GA
Atlanta,2018-06-22,Friday,2018-06-22AtlantaGA,1,37192,0,0,0,0,GA
Atlanta,2018-06-23,Saturday,2018-06-23AtlantaGA,1,40333,0,0,0,0,GA
Atlanta,2018-06-24,Sunday,2018-06-24AtlantaGA,1,33794,0,0,0,0,GA
Atlanta,2018-06-25,Monday,2018-06-25AtlantaGA,1,27851,0,0,0,0,GA
Atlanta,2018-06-26,Tuesday,2018-06-26AtlantaGA,1,28356,0,0,0,0,GA
Atlanta,2018-06-27,Wednesday,2018-06-27AtlantaGA,1,30207,0,0,0,0,GA
Atlanta,2018-07-10,Tuesday,2018-07-10AtlantaGA,1,31747,0,0,0,0,GA
Atlanta,2018-07-11,Wednesday,2018-07-11AtlantaGA,1,27839,0,0,0,0,GA
Atlanta,2018-07-13,Friday,2018-07-13AtlantaGA,1,42130,0,0,0,0,GA
Atlanta,2018-07-14,Saturday,2018-07-14AtlantaGA,1,40862,0,0,0,0,GA
Atlanta,2018-07-15,Sunday,2018-07-15AtlantaGA,1,27323,0,0,0,0,GA
Miami,2018-07-23,Monday,2018-07-23MiamiFL,1,8259,0,0,0,0,FL
Miami,2018-07-24,Tuesday,2018-07-24MiamiFL,1,21673,0,0,0,0,FL
Atlanta,2018-07-26,Thursday,2018-07-26AtlantaGA,1,40706,0,0,0,0,GA
Atlanta,2018-07-27,Friday,2018-07-27AtlantaGA,1,41647,0,0,0,0,GA
Atlanta,2018-07-28,Saturday,2018-07-28AtlantaGA,1,41758,0,0,0,0,GA
Atlanta,2018-07-29,Sunday,2018-07-29AtlantaGA,1,40303,0,0,0,0,GA
Atlanta,2018-07-30,Monday,2018-07-30AtlantaGA,1,21230,0,0,0,0,GA
Atlanta,2018-07-31,Tuesday,2018-07-31AtlantaGA,1,18627,0,0,0,0,GA
Atlanta,2018-08-10,Friday,2018-08-10AtlantaGA,1,36519,0,0,0,0,GA
Atlanta,2018-08-11,Saturday,2018-08-11AtlantaGA,1,40297,0,0,0,0,GA
Atlanta,2018-08-12,Sunday,2018-08-12AtlantaGA,1,25360,0,0,0,0,GA
Atlanta,2018-08-13,Monday,2018-08-13AtlantaGA,1,16049,0,0,0,0,GA
Atlanta,2018-08-13,Monday,2018-08-13AtlantaGA,1,18186,0,0,0,0,GA
Atlanta,2018-08-14,Tuesday,2018-08-14AtlantaGA,1,19409,0,0,0,0,GA
Atlanta,2018-08-15,Wednesday,2018-08-15AtlantaGA,1,19045,0,0,0,0,GA
Atlanta,2018-08-16,Thursday,2018-08-16AtlantaGA,1,23428,0,0,0,0,GA
Atlanta,2018-08-17,Friday,2018-08-17AtlantaGA,1,28964,0,0,0,0,GA
Atlanta,2018-08-18,Saturday,2018-08-18AtlantaGA,1,42143,0,0,0,0,GA
Atlanta,2018-08-19,Sunday,2018-08-19AtlantaGA,1,33942,0,0,0,0,GA
Miami,2018-08-23,Thursday,2018-08-23MiamiFL,1,6587,0,0,0,0,FL
Miami,2018-08-24,Friday,2018-08-24MiamiFL,1,7792,0,0,0,0,FL
Miami,2018-08-25,Saturday,2018-08-25MiamiFL,1,7823,0,0,0,0,FL
Miami,2018-08-26,Sunday,2018-08-26MiamiFL,1,12770,0,0,0,0,FL
Atlanta,2018-08-28,Tuesday,2018-08-28AtlantaGA,1,21216,0,0,0,0,GA
Atlanta,2018-08-29,Wednesday,2018-08-29AtlantaGA,1,20876,0,0,0,0,GA
Atlanta,2018-08-30,Thursday,2018-08-30AtlantaGA,1,37603,0,0,0,0,GA
Atlanta,2018-08-31,Friday,2018-08-31AtlantaGA,1,36650,0,0,0,0,GA
Atlanta,2018-09-01,Saturday,2018-09-01AtlantaGA,1,33705,0,0,0,0,GA
Atlanta,2018-09-02,Sunday,2018-09-02AtlantaGA,1,37475,0,0,0,0,GA
Atlanta,2018-09-03,Monday,2018-09-03AtlantaGA,1,40394,0,0,0,0,GA
Atlanta,2018-09-04,Tuesday,2018-09-04AtlantaGA,1,35333,0,0,0,0,GA
Atlanta,2018-09-05,Wednesday,2018-09-05AtlantaGA,1,28386,0,0,0,0,GA
Atlanta,2018-09-14,Friday,2018-09-14AtlantaGA,1,39268,0,0,0,0,GA
Atlanta,2018-09-15,Saturday,2018-09-15AtlantaGA,1,36050,0,0,0,0,GA
Atlanta,2018-09-16,Sunday,2018-09-16AtlantaGA,1,33403,0,0,0,0,GA
Atlanta,2018-09-17,Monday,2018-09-17AtlantaGA,1,24304,0,0,0,0,GA
Atlanta,2018-09-18,Tuesday,2018-09-18AtlantaGA,1,23083,0,0,0,0,GA
Atlanta,2018-09-19,Wednesday,2018-09-19AtlantaGA,1,25195,0,0,0,0,GA
Atlanta,2018-09-20,Thursday,2018-09-20AtlantaGA,1,27474,0,0,0,0,GA
Atlanta,2018-09-21,Friday,2018-09-21AtlantaGA,1,34370,0,0,0,0,GA
Atlanta,2018-09-22,Saturday,2018-09-22AtlantaGA,1,35616,0,0,0,0,GA
Atlanta,2018-09-23,Sunday,2018-09-23AtlantaGA,1,34214,0,0,0,0,GA
Atlanta,2019-04-01,Monday,2019-04-01AtlantaGA,1,41912,0,0,0,0,GA
Atlanta,2019-04-03,Wednesday,2019-04-03AtlantaGA,1,37398,0,0,0,0,GA
Atlanta,2019-04-04,Thursday,2019-04-04AtlantaGA,1,33815,0,0,0,0,GA
Atlanta,2019-04-05,Friday,2019-04-05AtlantaGA,1,29218,0,0,0,0,GA
Atlanta,2019-04-06,Saturday,2019-04-06AtlantaGA,1,35618,0,0,0,0,GA
Atlanta,2019-04-07,Sunday,2019-04-07AtlantaGA,1,32551,0,0,0,0,GA
Atlanta,2019-04-11,Thursday,2019-04-11AtlantaGA,1,24015,0,0,0,0,GA
Atlanta,2019-04-12,Friday,2019-04-12AtlantaGA,1,33334,0,0,0,0,GA
Atlanta,2019-04-13,Saturday,2019-04-13AtlantaGA,1,40117,0,0,0,0,GA
Atlanta,2019-04-14,Sunday,2019-04-14AtlantaGA,1,23385,0,0,0,0,GA
Atlanta,2019-04-16,Tuesday,2019-04-16AtlantaGA,1,22407,0,0,0,0,GA
Atlanta,2019-04-17,Wednesday,2019-04-17AtlantaGA,1,22356,0,0,0,0,GA
Atlanta,2019-04-18,Thursday,2019-04-18AtlantaGA,1,24193,0,0,0,0,GA
Atlanta,2019-04-26,Friday,2019-04-26AtlantaGA,1,40282,0,0,0,0,GA
Atlanta,2019-04-27,Saturday,2019-04-27AtlantaGA,1,38243,0,0,0,0,GA
Atlanta,2019-04-28,Sunday,2019-04-28AtlantaGA,1,33919,0,0,0,0,GA
Atlanta,2019-04-29,Monday,2019-04-29AtlantaGA,1,19353,0,0,0,0,GA
Atlanta,2019-04-30,Tuesday,2019-04-30AtlantaGA,1,18626,0,0,0,0,GA
Atlanta,2019-05-01,Wednesday,2019-05-01AtlantaGA,1,20394,0,0,0,0,GA
Atlanta,2019-05-02,Thursday,2019-05-02AtlantaGA,1,23746,0,0,0,0,GA
Miami,2019-05-03,Friday,2019-05-03MiamiFL,1,7198,0,0,0,0,FL
Miami,2019-05-04,Saturday,2019-05-04MiamiFL,1,10229,0,0,0,0,FL
Miami,2019-05-05,Sunday,2019-05-05MiamiFL,1,11885,0,0,0,0,FL
Atlanta,2019-05-14,Tuesday,2019-05-14AtlantaGA,1,23718,0,0,0,0,GA
Atlanta,2019-05-15,Wednesday,2019-05-15AtlantaGA,1,23367,0,0,0,0,GA
Atlanta,2019-05-16,Thursday,2019-05-16AtlantaGA,1,28783,0,0,0,0,GA
Atlanta,2019-05-17,Friday,2019-05-17AtlantaGA,1,36222,0,0,0,0,GA
Atlanta,2019-05-18,Saturday,2019-05-18AtlantaGA,1,39121,0,0,0,0,GA
Atlanta,2019-05-19,Sunday,2019-05-19AtlantaGA,1,36548,0,0,0,0,GA
Atlanta,2019-05-28,Tuesday,2019-05-28AtlantaGA,1,27573,0,0,0,0,GA
Atlanta,2019-05-29,Wednesday,2019-05-29AtlantaGA,1,37726,0,0,0,0,GA
Atlanta,2019-05-31,Friday,2019-05-31AtlantaGA,1,35524,0,0,0,0,GA
Atlanta,2019-06-01,Saturday,2019-06-01AtlantaGA,1,37108,0,0,0,0,GA
Atlanta,2019-06-02,Sunday,2019-06-02AtlantaGA,1,28978,0,0,0,0,GA
Miami,2019-06-07,Friday,2019-06-07MiamiFL,1,8589,0,0,0,0,FL
Miami,2019-06-08,Saturday,2019-06-08MiamiFL,1,9771,0,0,0,0,FL
Miami,2019-06-09,Sunday,2019-06-09MiamiFL,1,10959,0,0,0,0,FL
Atlanta,2019-06-10,Monday,2019-06-10AtlantaGA,1,21822,0,0,0,0,GA
Atlanta,2019-06-11,Tuesday,2019-06-11AtlantaGA,1,31305,0,0,0,0,GA
Atlanta,2019-06-12,Wednesday,2019-06-12AtlantaGA,1,24428,0,0,0,0,GA
Atlanta,2019-06-13,Thursday,2019-06-13AtlantaGA,1,35108,0,0,0,0,GA
Atlanta,2019-06-14,Friday,2019-06-14AtlantaGA,1,41975,0,0,0,0,GA
Atlanta,2019-06-15,Saturday,2019-06-15AtlantaGA,1,43593,0,0,0,0,GA
Atlanta,2019-06-16,Sunday,2019-06-16AtlantaGA,1,40855,0,0,0,0,GA
Atlanta,2019-06-17,Monday,2019-06-17AtlantaGA,1,24660,0,0,0,0,GA
Atlanta,2019-06-18,Tuesday,2019-06-18AtlantaGA,1,24971,0,0,0,0,GA
Atlanta,2019-06-19,Wednesday,2019-06-19AtlantaGA,1,37104,0,0,0,0,GA
Atlanta,2019-07-02,Tuesday,2019-07-02AtlantaGA,1,40180,0,0,0,0,GA
Atlanta,2019-07-03,Wednesday,2019-07-03AtlantaGA,1,40147,0,0,0,0,GA
Atlanta,2019-07-04,Thursday,2019-07-04AtlantaGA,1,40633,0,0,0,0,GA
Atlanta,2019-07-05,Friday,2019-07-05AtlantaGA,1,41102,0,0,0,0,GA
Atlanta,2019-07-06,Saturday,2019-07-06AtlantaGA,1,37216,0,0,0,0,GA
Atlanta,2019-07-07,Sunday,2019-07-07AtlantaGA,1,30514,0,0,0,0,GA
Atlanta,2019-07-18,Thursday,2019-07-18AtlantaGA,1,39363,0,0,0,0,GA
Atlanta,2019-07-19,Friday,2019-07-19AtlantaGA,1,39344,0,0,0,0,GA
Atlanta,2019-07-20,Saturday,2019-07-20AtlantaGA,1,42467,0,0,0,0,GA
Atlanta,2019-07-21,Sunday,2019-07-21AtlantaGA,1,31848,0,0,0,0,GA
Atlanta,2019-07-23,Tuesday,2019-07-23AtlantaGA,1,36570,0,0,0,0,GA
Atlanta,2019-07-24,Wednesday,2019-07-24AtlantaGA,1,38865,0,0,0,0,GA
Atlanta,2019-08-01,Thursday,2019-08-01AtlantaGA,1,28677,0,0,0,0,GA
Atlanta,2019-08-02,Friday,2019-08-02AtlantaGA,1,37743,0,0,0,0,GA
Atlanta,2019-08-03,Saturday,2019-08-03AtlantaGA,1,42085,0,0,0,0,GA
Atlanta,2019-08-04,Sunday,2019-08-04AtlantaGA,1,33083,0,0,0,0,GA
Miami,2019-08-08,Thursday,2019-08-08MiamiFL,1,8948,0,0,0,0,FL
Miami,2019-08-09,Friday,2019-08-09MiamiFL,1,8057,0,0,0,0,FL
Miami,2019-08-10,Saturday,2019-08-10MiamiFL,1,29720,0,0,0,0,FL
Miami,2019-08-11,Sunday,2019-08-11MiamiFL,1,12338,0,0,0,0,FL
Atlanta,2019-08-13,Tuesday,2019-08-13AtlantaGA,1,27627,0,0,0,0,GA
Atlanta,2019-08-14,Wednesday,2019-08-14AtlantaGA,1,23582,0,0,0,0,GA
Atlanta,2019-08-15,Thursday,2019-08-15AtlantaGA,1,25424,0,0,0,0,GA
Atlanta,2019-08-16,Friday,2019-08-16AtlantaGA,1,41413,0,0,0,0,GA
Atlanta,2019-08-17,Saturday,2019-08-17AtlantaGA,1,43619,0,0,0,0,GA
Atlanta,2019-08-18,Sunday,2019-08-18AtlantaGA,1,37617,0,0,0,0,GA
Atlanta,2019-08-20,Tuesday,2019-08-20AtlantaGA,1,21271,0,0,0,0,GA
Atlanta,2019-08-21,Wednesday,2019-08-21AtlantaGA,1,23537,0,0,0,0,GA
Atlanta,2019-08-22,Thursday,2019-08-22AtlantaGA,1,23967,0,0,0,0,GA
Atlanta,2019-08-30,Friday,2019-08-30AtlantaGA,1,39097,0,0,0,0,GA
Atlanta,2019-08-31,Saturday,2019-08-31AtlantaGA,1,36664,0,0,0,0,GA
Atlanta,2019-09-01,Sunday,2019-09-01AtlantaGA,1,41397,0,0,0,0,GA
Atlanta,2019-09-02,Monday,2019-09-02AtlantaGA,1,28987,0,0,0,0,GA
Atlanta,2019-09-03,Tuesday,2019-09-03AtlantaGA,1,25427,0,0,0,0,GA
Atlanta,2019-09-05,Thursday,2019-09-05AtlantaGA,1,28831,0,0,0,0,GA
Atlanta,2019-09-06,Friday,2019-09-06AtlantaGA,1,37181,0,0,0,0,GA
Atlanta,2019-09-07,Saturday,2019-09-07AtlantaGA,1,40467,0,0,0,0,GA
Atlanta,2019-09-08,Sunday,2019-09-08AtlantaGA,1,31789,0,0,0,0,GA
Atlanta,2019-09-17,Tuesday,2019-09-17AtlantaGA,1,28843,0,0,0,0,GA
Atlanta,2019-09-18,Wednesday,2019-09-18AtlantaGA,1,27937,0,0,0,0,GA
Atlanta,2019-09-19,Thursday,2019-09-19AtlantaGA,1,33223,0,0,0,0,GA
Atlanta,2019-09-20,Friday,2019-09-20AtlantaGA,1,37419,0,0,0,0,GA
Atlanta,2019-09-21,Saturday,2019-09-21AtlantaGA,1,40899,0,0,0,0,GA
Atlanta,2019-09-22,Sunday,2019-09-22AtlantaGA,1,33674,0,0,0,0,GA
Dallas,2017-04-03,Monday,2017-04-03DallasTX,1,48350,0,0,0,0,TX
Dallas,2017-04-04,Tuesday,2017-04-04DallasTX,1,23574,0,0,0,0,TX
Dallas,2017-04-05,Wednesday,2017-04-05DallasTX,1,24649,0,0,0,0,TX
Dallas,2017-04-07,Friday,2017-04-07DallasTX,1,34235,0,0,0,0,TX
Dallas,2017-04-08,Saturday,2017-04-08DallasTX,1,44410,0,0,0,0,TX
Dallas,2017-04-09,Sunday,2017-04-09DallasTX,1,36905,0,0,0,0,TX
Dallas,2017-04-20,Thursday,2017-04-20DallasTX,1,26898,0,0,0,0,TX
Dallas,2017-04-21,Friday,2017-04-21DallasTX,1,31320,0,0,0,0,TX
Dallas,2017-04-22,Saturday,2017-04-22DallasTX,1,41446,0,0,0,0,TX
Dallas,2017-04-23,Sunday,2017-04-23DallasTX,1,37177,0,0,0,0,TX
Dallas,2017-04-24,Monday,2017-04-24DallasTX,1,19027,0,0,0,0,TX
Dallas,2017-04-25,Tuesday,2017-04-25DallasTX,1,20568,0,0,0,0,TX
Dallas,2017-04-26,Wednesday,2017-04-26DallasTX,1,22365,0,0,0,0,TX
Dallas,2017-04-28,Friday,2017-04-28DallasTX,1,28968,0,0,0,0,TX
Dallas,2017-04-29,Saturday,2017-04-29DallasTX,1,44597,0,0,0,0,TX
Dallas,2017-04-30,Sunday,2017-04-30DallasTX,1,39804,0,0,0,0,TX
Houston,2017-05-01,Monday,2017-05-01HoustonTX,1,22556,0,0,0,0,TX
Houston,2017-05-02,Tuesday,2017-05-02HoustonTX,1,26208,0,0,0,0,TX
Houston,2017-05-03,Wednesday,2017-05-03HoustonTX,1,27439,0,0,0,0,TX
